partyLabel,firstName,lastName,birthdate,constituencyName,person_id,survivor
CDU,Astrid,Damerow,1958,Nordfriesland – Dithmarschen Nord,b0d79d45-346a-481e-a277-831637d629a8,#N/A
CSU,Michael,Frieser,1964,Nürnberg-Süd,f4858d20-5846-408f-a55a-bbdbdf09a360,#N/A
CDU,Klaus-Peter,Willsch,1961,Rheingau-Taunus – Limburg,67f46cd6-2931-461a-b2bb-ee87bb3e03cd,#N/A
CDU,Steffen,Bilger,1979,Ludwigsburg,35cda3e5-bc26-4ba5-9aac-867d3645a444,#N/A
Grüne,Anja,Liebert,1969,Nordrhein-Westfalen,d01eb626-c667-4290-8b9f-16a0569c7f34,#N/A
Grüne,Jamila,Schäfer,1993,München-Süd,04b21413-ff50-4b7c-848d-e7a17aec0e64,#N/A
Grüne,Hanna,Steinmüller,1993,Berlin-Mitte,c5ac1cf3-53bb-4c97-9db7-691f819901e7,#N/A
FDP,Frank,Schäffler,1968,Nordrhein-Westfalen,2a8d2a32-496f-4032-a89f-656faebdaccb,#N/A
FDP,Bijan,Djir-Sarai,1976,Nordrhein-Westfalen,e7b9111f-2cae-42cb-851c-573518f1d9e2,#N/A
FDP,Alexander,Graf Lambsdorff,1966,Nordrhein-Westfalen,625477bf-7501-4c0a-b3e6-071cede60f2a,#N/A
AfD,Martin,Renner,1954,Nordrhein-Westfalen,05f575c8-57c6-4a77-abdf-abf7858ccdb3,#N/A
AfD,Matthias,Helferich,1988,Nordrhein-Westfalen,f3cb366d-4374-4e1b-aff5-2c0d04dd9912,#N/A
AfD,Jürgen,Pohl,1964,Thüringen,ea2d5d6b-3a60-45ee-83ae-5600de081c45,#N/A
Linke,Susanne,Hennig-Wellsow,1977,Thüringen,71ba5975-367d-462d-8185-b4b60a969d91,#N/A
SPD,Elisabeth,Kaiser,1987,Thüringen,d55206e9-c6c1-4bdc-9d33-9a0ef1602dc0,#N/A
SPD,Dennis,Rohde,1986,Oldenburg – Ammerland,793a29ce-55f5-4dee-ad30-b46560d863fa,#N/A
SPD,Edgar,Franke,1960,Schwalm-Eder,231a3bb6-2e14-467a-b802-1a24e0dcafc8,#N/A
SPD,Markus,Töns,1964,Gelsenkirchen,2c1343f5-15d8-4638-8ba4-af363923c3be,#N/A
SPD,Sabine,Poschmann,1968,Dortmund II,b81d6f97-add7-42c2-91e5-0c697d67d589,#N/A
SPD,Sanae,Abdi,1986,Köln I,77d127d8-0a61-4b29-a18a-fc40a9dc07b8,#N/A
CDU,Norbert,Röttgen,1965,Rhein-Sieg-Kreis II,39b299fe-bd6c-4988-a3bd-b51e5cf954aa,#N/A
CSU,Florian,Oßner,1980,Landshut,d1e6357e-ea26-4fa2-886d-e266511aab45,#N/A
CSU,Stephan,Stracke,1974,Ostallgäu,b5d99861-e33c-4676-a243-cc1e5942d927,#N/A
CDU,Henning,Otte,1968,Celle – Uelzen,89d9d8f2-a974-40aa-bb2e-bf6d755599fa,#N/A
CDU,Michael,Hennrich,1965,Nürtingen,88f6ba04-0130-462f-954a-fe779a2c1e5b,#N/A
Grüne,Katrin,Göring-Eckardt,1966,Thüringen,1b1417d9-3108-45bc-9489-884c8cf25374,#N/A
Grüne,Stefan,Gelbhaar,1976,Berlin-Pankow,3cdcb9e3-3095-417f-ae1f-94c720b11dc8,#N/A
Grüne,Zoe,Mayer,1995,Karlsruhe-Stadt,b0bb1435-af11-49de-a41c-720149d5262f,#N/A
FDP,Reinhard,Houben,1960,Nordrhein-Westfalen,60798029-e782-4d03-a6f7-a1587ffcff82,#N/A
FDP,Reginald,Hanke,1956,Thüringen,1f527ef2-072b-461e-ad43-0a073ebaf227,#N/A
FDP,Gerald,Ullrich,1962,Thüringen,72970a62-8828-4d0f-921a-48a5867ce33f,#N/A
AfD,Steffen,Janich,1971,Sächsische Schweiz-Osterzgebirge,64b63ba2-c569-4de5-ab08-ca0348368198,#N/A
AfD,Stephan,Brandner,1966,Gera – Greiz – Altenburger Land,fd40728f-7365-4992-bf10-cd4fa45dd7ff,#N/A
Linke,Martina,Renner,1967,Thüringen,bd18c39c-dd15-4356-a5e1-f4bfe1489f45,#N/A
